Name,Location,Date,Review Title,Ratings,UID,Review Text
Mcai7,County Dublin- Ireland,4-Aug-17,Great,5,C3AC4C00F1DB2DA8E27B25EE8FBDF1E4,We went on a Sunday. It was very busy even though we went first thing in the morning. It was also very/001 very hot. If you can afford the express ticket/001 it is well worth it. The heat and the queues are tough going! The longest queue was for the Human ride. There was a 90 minute queue for non-express vs 30 for express. It was extremely hot. There are very few fans in the queuing areas. I think it would be quiet worrying to have young kids wait in this heat for a long time. It would be great if Universal could install more fans. Otherwise/001 most queues were 5-10 minutes with express pass. Cyclon was our favourite ride. There are various shows scheduled at different times that are well worth catching. The attention to detail in each section and ride is fantastic. It was a brilliant day out. If I was to go again at the weekend I would go later in the day to avoid the heat. The crowds are as busy throughout the day. Another tip is to rent a locker for the day. You cannot go on some rides with any bag or anything in your pockets. Also use it to store an extra set of clothes if you are going to any of the wet rides/shows.
rezaismantoro,None,3-Aug-17,Love it,5,4CE0960A43520A4DA510221DB6F5E23F,Great place to visit. Love the transformers ride and the mummy.. The details of the concept were awesome/001 Madagascar area also one of our favorite.. Definitely recommend for a family visit.. Food might need abit improve for taste.
crushed_soul,Manama- Bahrain,3-Aug-17,Its wonderful adventure,5,E0E9B7B0DD86228CDCD9F397618AD872,I am with my husband and my 5 year old daughter and 1 year old daughter /001 we went to most rides but only me and my 5 year old daughter and had lots of fun/001 my husband had to wait for us with our baby because all the ride we went they don't allow babies/001 i enjoyed the ride but i wished there was a roller coaster more thriller
Michael T,Newcastle- Australia,3-Aug-17,A family day out,4,CCF3F13C3CCE34628ECAD1B744DB2E5F,A great day out with loads of walking. The day was humid and although it didn't effect my family there were members of other families who were struggling with the heat. As others have pointed out if you can afford the express pass it is a must. The family were able to go on a total of 22 rides during the day/001 others we spoke to on the bus back to the hotel managed less that half of this.
Annie846,Singapore,3-Aug-17,Great rides suitable for all ages!,4,4107869BF1D93E969FB08F727FCFCFDA,Went with my 66 years old mum on a weekday. Initially I was worried that my mum will not get to enjoy the trip as we noticed that most of the rides does not seem suitable for riders with high blood pressure. Fortunately/001 my mum was okay with most of them! (minus the extreme ones of course)I was quite used to long waiting time in the queue after having experienced what it feels like to queue for 80~120mins in USJ. To my surprise/001 the wait time for USS was quite short even without fast pass! The shortest waiting time was 5mins (in the morning)/001 to 45mins later in the day. (family rides)I like the idea of them having a special queue for single riders. This shortened my waiting time for popular rides by a good 10-20mins!The place was quite small so a 1-day visit on a weekday could cover all the rides. Would suggest to queue for the more popular rides after 5pm and avoid the peak hours 2-5pm.The waterworld performance was worth watching too!
Parth V,None,2-Aug-17,Good place,4,A0F23F50C7CC9BB6589B148B4E73CBCF,I would recommend all the viewer to purchase the express pass because in regular pass there is so long que. The waiting time for each ride is 1 hour and more. So kindly purchase the express pass. Overall nice place and don't forget the mummy ride/001 transformers/001 rollercoaster galactica.
Reshma0905,Pamplemousses District,2-Aug-17,SUPERB THEME PARK,5,143AA8DA081E368C881C5535650F9CFD,A must place for all ages. you walk a lot but do not feel tired as its so wonderful. some long queues for a few rides.
OnlyLuxury,London- United Kingdom,2-Aug-17,AMAZING ATTRACTIONS AND RIDES,5,BD4EFAAE8D63E0EB7366834A19D71BCA,We visited during peak season so had to upgrade to the Express tickets! These were quite pricey but if you don't want to miss out or que up on the main attractions then get these! Had a fun filled day/001 lovely food to eat aswel inside. Transformer 3D ride is a must!! Had lots of fun filled memories in this Theme Park/001 would definitely visit again.
janey b,Scottish Highlands- United Kingdom,2-Aug-17,Good day out,4,6E2A18384F43C002D61D4C3B3432BAE8,We had a fun day out. Don't expect the scale of Florida! Queues were not too bad - we used the Sentosa app to check wait times and planned accordingly. Worth a visit.
MrW99,Balmenach- Scotland,2-Aug-17,Mini Universal,5,5A6D739C09FBBF108A3E92456F7B9EEF,This is not the reel thing but well worth a visit! We have been to Universal in the US a couple of times so had to go while in Singapore. We had a great day and the rides were excellent. Not the choice or the themes that you get in the US.
nel0not,Kapiti Coast- New Zealand,2-Aug-17,Wow,4,ADBD03B589DCBCA0517E7DE6D4743187,Fantastic place for families. Great rides and amusement for all ages but a fast pass is definitely worth the extra on busy days. The Human ride on BSG was 80 minutes at one point.....too long to wait for a 1min 30 ride......but it is awesome! The waiting lines before opening can be long/001 take a drink and some food for kids to keep them going. Some of the food we ate inside was a bit rubbish too TBH.
Josefin318,Umea- Sweden,1-Aug-17,Great rides  but be prepare to stand in line,4,AF708E6B41AA5BCFF023BCB681BD8AB7,We visited during a saturday afternoon - didn't have the possibility to go during the week. This meant that the lines to the rides were ridiculously long/001 over an hour. So we skipped most of the rides (but took the Egyptian ride in the dark) and just walked around and enjoyed the environment. If you can/001 visit during the week and come early. We caught the Hollywood parade as well/001 but weren't impressed. I might very well visit again if I come back to Singapore/001 but then I will arrive very early and buy an express pass so we have a chance to do all of the rides.
Ujwala_Bhat,Bengaluru- India,1-Aug-17,Wonderful!,5,DC58F389B14EE4BA4AB01C6F1F819191,Universal Studios is a must see place in Singapore! We happened to go there on a public holiday. It was crowded and we couldn't cover all rides. The Transformer ride is mind blowing...never miss it...some rides will have a waiting time of 2 hours:( so better plan on a day when there is less rush expected..
Ropet,South Africa,1-Aug-17,Full Day of Entertainment,5,426068CDF9662560B25EF71CCF24ECDC,2nd time in the past 3 years I've visited Universal Studios Singapore'- and it is a worthwhile day. Tickets cost around $65 Singapore Dollars and include a $5 discount on food above $10 and shopping above $30 or $35. The rides and shows were the same as my 1st visit - but great for young & old alike. Food in the park/001 like all parks is pricey/001 but you can leave and re-enter with a pass/001 with a McDonald's & some other options a short walk away. This is a full day visit/001 and would advise leaving some of the more popular rides till after 3pm - when the waiting time is half as long as in the morning.
FrndsLetsGo,Indore- India,1-Aug-17,Great Rides  Good Stage Shows  Expensive Tickets Endless Queue,4,F0E7342B4DCBBD49C94148120EDD4E97,Universal Studio One of the most visited tourist attraction has lot to offer to Kids and Ride lovers/001 we loved the whole feel and energy of the park however we wish there were more entertainment options (Stage Shows) for adults. It is very important for you to know more about the shows/001 timings and about rides so that you can make best of your time if you plan to take Roller coaster I would advise you to start from there as soon as you get in the morning hours the queue can be really endless in later hours and standing in hot afternoon hours is really a task. Tips: Do carry a Sun scream/001 Hand Fan and an umbrella as its too hot during afternoon and do not forget to carry a rain coat which you will require in Jurassic Park Ride and Water world Show. We bought the tickets for 62 Singapore Dollars which I believe was great price from a travel agency in little India called AVA's Travels. You can carry something to eat with you they do not stop from bringing something to eat drink as the food and Drink inside is very expensive there are water dispenser everywhere so you can refill also if you want to eat something less expensive you can actually exist Universal eat out and then Go back. There is Seven Eleven outside (BEST) and Malaysian Street where you get Indian Malaysian Thai food for good price
